cell_id,lat,lon,province
65142,35.95868,-111.77237,Rocky_Mountain
65143,35.95868,-111.725464,Rocky_Mountain
65144,35.95868,-111.67856,Rocky_Mountain
65145,35.95868,-111.63165,Rocky_Mountain
65146,35.95868,-111.58475,Rocky_Mountain
65147,35.95868,-111.53784,Rocky_Mountain
65148,35.95868,-111.49094,Rocky_Mountain
65149,35.95868,-111.44403,Rocky_Mountain
65150,35.95868,-111.39712,Rocky_Mountain
65151,35.95868,-111.35021,Rocky_Mountain
65152,35.95868,-111.30331,Rocky_Mountain
65153,35.95868,-111.2564,Rocky_Mountain
65154,35.95868,-111.209496,Rocky_Mountain
65155,35.95868,-111.16259,Rocky_Mountain
65156,35.95868,-111.115685,Rocky_Mountain
65157,35.95868,-111.06878,Rocky_Mountain
65158,35.95868,-111.021866,Rocky_Mountain
65159,35.95868,-110.97496,Rocky_Mountain
65160,35.95868,-110.928055,Rocky_Mountain
65161,35.95868,-110.88115,Rocky_Mountain
65162,35.95868,-110.83424,Rocky_Mountain
65163,35.95868,-110.78734,Rocky_Mountain
65164,35.95868,-110.74043,Rocky_Mountain
65165,35.95868,-110.69353,Rocky_Mountain
65166,35.95868,-110.646614,Rocky_Mountain
65167,35.95868,-110.59971,Rocky_Mountain
65168,35.95868,-110.5528,Rocky_Mountain
65169,35.95868,-110.5059,Rocky_Mountain
65170,35.95868,-110.45899,Rocky_Mountain
65171,35.95868,-110.41209,Rocky_Mountain
65172,35.95868,-110.36518,Rocky_Mountain
65173,35.95868,-110.318275,Rocky_Mountain
65174,35.95868,-110.27136,Rocky_Mountain
65175,35.95868,-110.22446,Rocky_Mountain
65176,35.95868,-110.17755,Rocky_Mountain
65177,35.95868,-110.130646,Rocky_Mountain
65178,35.95868,-110.08374,Rocky_Mountain
65179,35.95868,-110.036835,Rocky_Mountain
65180,35.95868,-109.98993,Rocky_Mountain
65181,35.95868,-109.94302,Rocky_Mountain
65182,35.95868,-109.89611,Rocky_Mountain
65183,35.95868,-109.849205,Rocky_Mountain
65184,35.95868,-109.8023,Rocky_Mountain
65185,35.95868,-109.755394,Rocky_Mountain
65186,35.95868,-109.70849,Rocky_Mountain
65187,35.95868,-109.66158,Rocky_Mountain
65188,35.95868,-109.61468,Rocky_Mountain
65189,35.95868,-109.56777,Rocky_Mountain
65190,35.95868,-109.52086,Rocky_Mountain
65191,35.95868,-109.47395,Rocky_Mountain
65192,35.95868,-109.42705,Rocky_Mountain
65193,35.95868,-109.38014,Rocky_Mountain
65194,35.95868,-109.33324,Rocky_Mountain
65195,35.95868,-109.28633,Rocky_Mountain
65196,35.95868,-109.239426,Rocky_Mountain
65197,35.95868,-109.19252,Rocky_Mountain
65198,35.95868,-109.14561,Rocky_Mountain
65199,35.95868,-109.0987,Rocky_Mountain
65200,35.95868,-109.051796,Rocky_Mountain
65201,35.95868,-109.00489,Rocky_Mountain
65202,35.95868,-108.957985,Rocky_Mountain
65203,35.95868,-108.91108,Rocky_Mountain
65204,35.95868,-108.864174,Rocky_Mountain
65205,35.95868,-108.81727,Rocky_Mountain
65206,35.95868,-108.770355,Rocky_Mountain
65207,35.95868,-108.72345,Rocky_Mountain
65208,35.95868,-108.676544,Rocky_Mountain
65209,35.95868,-108.62964,Rocky_Mountain
65210,35.95868,-108.58273,Rocky_Mountain
65211,35.95868,-108.53583,Rocky_Mountain
65212,35.95868,-108.48892,Rocky_Mountain
65213,35.95868,-108.44202,Rocky_Mountain
65214,35.95868,-108.3951,Rocky_Mountain
65215,35.95868,-108.3482,Rocky_Mountain
65216,35.95868,-108.30129,Rocky_Mountain
65217,35.95868,-108.25439,Rocky_Mountain
65218,35.95868,-108.20748,Rocky_Mountain
65219,35.95868,-108.160576,Rocky_Mountain
65220,35.95868,-108.11367,Rocky_Mountain
65221,35.95868,-108.066765,Rocky_Mountain
65222,35.95868,-108.01985,Rocky_Mountain
65223,35.95868,-107.972946,Rocky_Mountain
65224,35.95868,-107.92604,Rocky_Mountain
65225,35.95868,-107.879135,Rocky_Mountain
65226,35.95868,-107.83223,Rocky_Mountain
65227,35.95868,-107.785324,Rocky_Mountain
65228,35.95868,-107.73842,Rocky_Mountain
65229,35.95868,-107.69151,Rocky_Mountain
65230,35.95868,-107.6446,Rocky_Mountain
65231,35.95868,-107.597694,Rocky_Mountain
65232,35.95868,-107.55079,Rocky_Mountain
65233,35.95868,-107.50388,Rocky_Mountain
65234,35.95868,-107.45698,Rocky_Mountain
65235,35.95868,-107.41007,Rocky_Mountain
65236,35.95868,-107.36317,Rocky_Mountain
65237,35.95868,-107.31626,Rocky_Mountain
65238,35.95868,-107.26935,Rocky_Mountain
65239,35.95868,-107.22244,Rocky_Mountain
65240,35.95868,-107.17554,Rocky_Mountain
65241,35.95868,-107.12863,Rocky_Mountain
65242,35.95868,-107.081726,Rocky_Mountain
65243,35.95868,-107.03482,Rocky_Mountain
65244,35.95868,-106.987915,Rocky_Mountain
65245,35.95868,-106.94101,Rocky_Mountain
65246,35.95868,-106.8941,Rocky_Mountain
65247,35.95868,-106.84719,Rocky_Mountain
65248,35.95868,-106.800285,Rocky_Mountain
65249,35.95868,-106.75338,Rocky_Mountain
65250,35.95868,-106.706474,Rocky_Mountain
65251,35.95868,-106.65957,Rocky_Mountain
65252,35.95868,-106.61266,Rocky_Mountain
65253,35.95868,-106.56576,Rocky_Mountain
65254,35.95868,-106.518845,Rocky_Mountain
65255,35.95868,-106.47194,Rocky_Mountain
65256,35.95868,-106.42503,Rocky_Mountain
65257,35.95868,-106.37813,Rocky_Mountain
65258,35.95868,-106.33122,Rocky_Mountain
65259,35.95868,-106.28432,Rocky_Mountain
65260,35.95868,-106.23741,Rocky_Mountain
65261,35.95868,-106.190506,Rocky_Mountain
65262,35.95868,-106.14359,Rocky_Mountain
65263,35.95868,-106.09669,Rocky_Mountain
65264,35.95868,-106.04978,Rocky_Mountain
65265,35.95868,-106.00288,Rocky_Mountain
65266,35.95868,-105.95597,Rocky_Mountain
65267,35.95868,-105.909065,Rocky_Mountain
65268,35.95868,-105.86216,Rocky_Mountain
65269,35.95868,-105.815254,Rocky_Mountain
65270,35.95868,-105.76834,Rocky_Mountain
65271,35.95868,-105.721436,Rocky_Mountain
65272,35.95868,-105.67453,Rocky_Mountain
65273,35.95868,-105.627625,Rocky_Mountain
65274,35.95868,-105.58072,Rocky_Mountain
65275,35.95868,-105.53381,Rocky_Mountain
65276,35.95868,-105.48691,Rocky_Mountain
65277,35.95868,-105.439995,Rocky_Mountain
65278,35.95868,-105.39309,Rocky_Mountain
65279,35.95868,-105.34618,Rocky_Mountain
65280,35.95868,-105.29928,Rocky_Mountain
65281,35.95868,-105.25237,Rocky_Mountain
65282,35.95868,-105.20547,Rocky_Mountain
65283,35.95868,-105.15856,Rocky_Mountain
65284,35.95868,-105.11166,Rocky_Mountain
65285,35.95868,-105.06474,Rocky_Mountain
65286,35.95868,-105.01784,Rocky_Mountain
65287,35.95868,-104.97093,Rocky_Mountain
65288,35.95868,-104.92403,Rocky_Mountain
65289,35.95868,-104.87712,Rocky_Mountain
65290,35.95868,-104.830215,Rocky_Mountain
65291,35.95868,-104.78331,Rocky_Mountain
65292,35.95868,-104.736404,Rocky_Mountain
65293,35.95868,-104.68949,Rocky_Mountain
65294,35.95868,-104.642586,Rocky_Mountain
65295,35.95868,-104.59568,Rocky_Mountain
65296,35.95868,-104.548775,Rocky_Mountain
65297,35.95868,-104.50187,Rocky_Mountain
65298,35.95868,-104.45496,Rocky_Mountain
65299,35.95868,-104.40806,Rocky_Mountain
65300,35.95868,-104.36115,Rocky_Mountain
65301,35.95868,-104.31424,Rocky_Mountain
65302,35.95868,-104.267334,Rocky_Mountain
65303,35.95868,-104.22043,Rocky_Mountain
65304,35.95868,-104.17352,Rocky_Mountain
65305,35.95868,-104.12662,Rocky_Mountain
65306,35.95868,-104.07971,Rocky_Mountain
65307,35.95868,-104.03281,Rocky_Mountain
65308,35.95868,-103.9859,Rocky_Mountain
65309,35.95868,-103.93899,Rocky_Mountain
65310,35.95868,-103.89208,Rocky_Mountain
65311,35.95868,-103.84518,Rocky_Mountain
65312,35.95868,-103.79827,Rocky_Mountain
65313,35.95868,-103.751366,Rocky_Mountain
65314,35.95868,-103.70446,Rocky_Mountain
65315,35.95868,-103.657555,Rocky_Mountain
65316,35.95868,-103.61065,Rocky_Mountain
65317,35.95868,-103.563736,Rocky_Mountain
65318,35.95868,-103.51683,Rocky_Mountain
65319,35.95868,-103.469925,Rocky_Mountain
65320,35.95868,-103.42302,Rocky_Mountain
65321,35.95868,-103.376114,Rocky_Mountain
65322,35.95868,-103.32921,Rocky_Mountain
65323,35.95868,-103.2823,Rocky_Mountain
65324,35.95868,-103.2354,Rocky_Mountain
65325,35.95868,-103.188484,Rocky_Mountain
65326,35.95868,-103.14158,Rocky_Mountain
65327,35.95868,-103.09467,Rocky_Mountain
65328,35.95868,-103.04777,Rocky_Mountain
65329,35.95868,-103.00086,Rocky_Mountain
65330,35.99461,-125.0,Other
65331,35.99461,-124.953094,Other
65332,35.99461,-124.90619,Other
65333,35.99461,-124.85928,Other
65334,35.99461,-124.81237,Other
65335,35.99461,-124.765465,Other
65336,35.99461,-124.71856,Other
65337,35.99461,-124.67165,Other
65338,35.99461,-124.62475,Other
65339,35.99461,-124.57784,Other
65340,35.99461,-124.53094,Other
65341,35.99461,-124.48403,Other
65342,35.99461,-124.43712,Other
65343,35.99461,-124.39021,Other
65344,35.99461,-124.34331,Other
65345,35.99461,-124.2964,Other
65346,35.99461,-124.2495,Other
65347,35.99461,-124.20259,Other
65348,35.99461,-124.155685,Other
65349,35.99461,-124.10878,Other
65350,35.99461,-124.06187,Other
65351,35.99461,-124.01496,Other
65352,35.99461,-123.968056,Other
65353,35.99461,-123.92115,Other
65354,35.99461,-123.874245,Other
65355,35.99461,-123.82734,Other
65356,35.99461,-123.78043,Other
65357,35.99461,-123.73353,Other
65358,35.99461,-123.686615,Other
65359,35.99461,-123.63971,Other
65360,35.99461,-123.592804,Other
65361,35.99461,-123.5459,Other
65362,35.99461,-123.49899,Other
65363,35.99461,-123.45209,Other
65364,35.99461,-123.40518,Other
65365,35.99461,-123.35828,Other
65366,35.99461,-123.31136,Other
65367,35.99461,-123.26446,Other
65368,35.99461,-123.21755,Other
65369,35.99461,-123.17065,Other
65370,35.99461,-123.12374,Other
65371,35.99461,-123.076836,Other
65372,35.99461,-123.02993,Other
65373,35.99461,-122.983025,Other
65374,35.99461,-122.93611,Other
65375,35.99461,-122.889206,Other
65376,35.99461,-122.8423,Other
65377,35.99461,-122.795395,Other
65378,35.99461,-122.74849,Other
65379,35.99461,-122.701584,Other
65380,35.99461,-122.65468,Other
65381,35.99461,-122.60777,Other
65382,35.99461,-122.56086,Other
65383,35.99461,-122.513954,Other
65384,35.99461,-122.46705,Other
65385,35.99461,-122.42014,Other
65386,35.99461,-122.37324,Other
65387,35.99461,-122.32633,Other
65388,35.99461,-122.27943,Other
65389,35.99461,-122.23252,Other
65390,35.99461,-122.18561,Other
65391,35.99461,-122.1387,Other
65392,35.99461,-122.0918,Other
65393,35.99461,-122.04489,Other
65394,35.99461,-121.997986,Other
65395,35.99461,-121.95108,Other
65396,35.99461,-121.904175,Other
65397,35.99461,-121.85727,Other
65398,35.99461,-121.810356,Other
65399,35.99461,-121.76345,Other
65400,35.99461,-121.716545,Other
65401,35.99461,-121.66964,Other
65402,35.99461,-121.622734,Other
65403,35.99461,-121.57583,Other
65404,35.99461,-121.52892,Other
65405,35.99461,-121.48202,Other
65406,35.99461,-121.435104,Other
65407,35.99461,-121.3882,Other
65408,35.99461,-121.34129,Other
65409,35.99461,-121.29439,Other
65410,35.99461,-121.24748,Other
65411,35.99461,-121.20058,Other
65412,35.99461,-121.15367,Other
65413,35.99461,-121.106766,Other
65414,35.99461,-121.05985,Other
65415,35.99461,-121.01295,Other
65416,35.99461,-120.96604,Other
65417,35.99461,-120.919136,Other
65418,35.99461,-120.87223,Other
65419,35.99461,-120.825325,Other
65420,35.99461,-120.77842,Other
65421,35.99461,-120.731514,Other
65422,35.99461,-120.6846,Other
65423,35.99461,-120.637695,Other
65424,35.99461,-120.59079,Other
65425,35.99461,-120.543884,Other
65426,35.99461,-120.49698,Other
65427,35.99461,-120.45007,Other
65428,35.99461,-120.40317,Other
65429,35.99461,-120.35626,Other
65430,35.99461,-120.30935,Other
65431,35.99461,-120.26244,Other
65432,35.99461,-120.21554,Other
65433,35.99461,-120.16863,Other
65434,35.99461,-120.12173,Other
65435,35.99461,-120.07482,Other
65436,35.99461,-120.027916,Other
65437,35.99461,-119.98101,Other
65438,35.99461,-119.9341,Other
65439,35.99461,-119.88719,Other
65440,35.99461,-119.84029,Other
65441,35.99461,-119.79338,Other
65442,35.99461,-119.746475,Other
65443,35.99461,-119.69957,Other
65444,35.99461,-119.652664,Other
65445,35.99461,-119.60576,Other
65446,35.99461,-119.558846,Other
65447,35.99461,-119.51194,Other
65448,35.99461,-119.465034,Other
65449,35.99461,-119.41813,Other
65450,35.99461,-119.37122,Other
65451,35.99461,-119.32432,Other
65452,35.99461,-119.27741,Other
65453,35.99461,-119.23051,Other
65454,35.99461,-119.18359,Other
65455,35.99461,-119.13669,Other
65456,35.99461,-119.08978,Other
65457,35.99461,-119.04288,Other
65458,35.99461,-118.99597,Other
65459,35.99461,-118.949066,Other
65460,35.99461,-118.90216,Other
65461,35.99461,-118.855255,Other
65462,35.99461,-118.80834,Other
65463,35.99461,-118.76144,Other
65464,35.99461,-118.71453,Other
65465,35.99461,-118.667625,Other
65466,35.99461,-118.62072,Other
65467,35.99461,-118.573814,Other
65468,35.99461,-118.52691,Other
65469,35.99461,-118.479996,Other
65470,35.99461,-118.43309,Other
65471,35.99461,-118.386185,Other
65472,35.99461,-118.33928,Other
65473,35.99461,-118.29237,Other
65474,35.99461,-118.24547,Other
65475,35.99461,-118.19856,Other
65476,35.99461,-118.15166,Other
65477,35.99461,-118.104744,Other
65478,35.99461,-118.05784,Other
65479,35.99461,-118.01093,Other
65480,35.99461,-117.96403,Basin_and_Range
65481,35.99461,-117.91712,Basin_and_Range
65482,35.99461,-117.87022,Basin_and_Range
65483,35.99461,-117.82331,Basin_and_Range
65484,35.99461,-117.776405,Basin_and_Range
65485,35.99461,-117.72949,Basin_and_Range
65486,35.99461,-117.68259,Basin_and_Range
65487,35.99461,-117.63568,Basin_and_Range
65488,35.99461,-117.588776,Basin_and_Range
65489,35.99461,-117.54187,Basin_and_Range
65490,35.99461,-117.494965,Basin_and_Range
65491,35.99461,-117.44806,Basin_and_Range
65492,35.99461,-117.40115,Basin_and_Range
65493,35.99461,-117.35424,Basin_and_Range
65494,35.99461,-117.307335,Basin_and_Range
65495,35.99461,-117.26043,Basin_and_Range
65496,35.99461,-117.213524,Basin_and_Range
65497,35.99461,-117.16662,Basin_and_Range
65498,35.99461,-117.11971,Basin_and_Range
65499,35.99461,-117.07281,Basin_and_Range
65500,35.99461,-117.0259,Basin_and_Range
65501,35.99461,-116.97899,Basin_and_Range
65502,35.99461,-116.93208,Basin_and_Range
65503,35.99461,-116.88518,Basin_and_Range
65504,35.99461,-116.83827,Basin_and_Range
65505,35.99461,-116.79137,Basin_and_Range
65506,35.99461,-116.74446,Basin_and_Range
65507,35.99461,-116.697556,Basin_and_Range
65508,35.99461,-116.65065,Basin_and_Range
65509,35.99461,-116.60374,Basin_and_Range
65510,35.99461,-116.55683,Basin_and_Range
65511,35.99461,-116.509926,Basin_and_Range
65512,35.99461,-116.46302,Basin_and_Range
65513,35.99461,-116.416115,Basin_and_Range
65514,35.99461,-116.36921,Basin_and_Range
65515,35.99461,-116.3223,Basin_and_Range
65516,35.99461,-116.2754,Basin_and_Range
65517,35.99461,-116.228485,Basin_and_Range
65518,35.99461,-116.18158,Basin_and_Range
65519,35.99461,-116.134674,Basin_and_Range
65520,35.99461,-116.08777,Basin_and_Range
65521,35.99461,-116.04086,Basin_and_Range
65522,35.99461,-115.99396,Basin_and_Range
65523,35.99461,-115.94705,Basin_and_Range
65524,35.99461,-115.90015,Basin_and_Range
65525,35.99461,-115.85323,Basin_and_Range
65526,35.99461,-115.80633,Basin_and_Range
65527,35.99461,-115.75942,Basin_and_Range
65528,35.99461,-115.71252,Basin_and_Range
65529,35.99461,-115.66561,Basin_and_Range
65530,35.99461,-115.618706,Basin_and_Range
65531,35.99461,-115.5718,Basin_and_Range
65532,35.99461,-115.524895,Basin_and_Range
65533,35.99461,-115.47798,Basin_and_Range
65534,35.99461,-115.431076,Basin_and_Range
65535,35.99461,-115.38417,Basin_and_Range
65536,35.99461,-115.337265,Basin_and_Range
65537,35.99461,-115.29036,Basin_and_Range
65538,35.99461,-115.243454,Basin_and_Range
65539,35.99461,-115.19655,Basin_and_Range
65540,35.99461,-115.14964,Basin_and_Range
65541,35.99461,-115.10273,Basin_and_Range
65542,35.99461,-115.055824,Basin_and_Range
65543,35.99461,-115.00892,Basin_and_Range
65544,35.99461,-114.96201,Basin_and_Range
65545,35.99461,-114.91511,Basin_and_Range
65546,35.99461,-114.8682,Basin_and_Range
65547,35.99461,-114.8213,Basin_and_Range
65548,35.99461,-114.77439,Basin_and_Range
65549,35.99461,-114.72748,Basin_and_Range
65550,35.99461,-114.68057,Basin_and_Range
65551,35.99461,-114.63367,Basin_and_Range
65552,35.99461,-114.58676,Basin_and_Range
65553,35.99461,-114.539856,Basin_and_Range
65554,35.99461,-114.49295,Basin_and_Range
65555,35.99461,-114.446045,Basin_and_Range
65556,35.99461,-114.39914,Basin_and_Range
65557,35.99461,-114.35223,Basin_and_Range
65558,35.99461,-114.30532,Basin_and_Range
65559,35.99461,-114.258415,Basin_and_Range
65560,35.99461,-114.21151,Basin_and_Range
65561,35.99461,-114.164604,Basin_and_Range
65562,35.99461,-114.1177,Basin_and_Range
65563,35.99461,-114.07079,Basin_and_Range
65564,35.99461,-114.02389,Basin_and_Range
65565,35.99461,-113.976974,Basin_and_Range
65566,35.99461,-113.93007,Basin_and_Range
65567,35.99461,-113.88316,Basin_and_Range
65568,35.99461,-113.83626,Basin_and_Range
65569,35.99461,-113.78935,Basin_and_Range
65570,35.99461,-113.74245,Basin_and_Range
65571,35.99461,-113.69554,Basin_and_Range
65572,35.99461,-113.648636,Basin_and_Range
65573,35.99461,-113.60172,Basin_and_Range
65574,35.99461,-113.55482,Basin_and_Range
65575,35.99461,-113.50791,Basin_and_Range
65576,35.99461,-113.461006,Basin_and_Range
65577,35.99461,-113.4141,Basin_and_Range
65578,35.99461,-113.367195,Basin_and_Range
65579,35.99461,-113.32029,Basin_and_Range
65580,35.99461,-113.273384,Basin_and_Range
65581,35.99461,-113.22647,Basin_and_Range
65582,35.99461,-113.179565,Basin_and_Range
65583,35.99461,-113.13266,Basin_and_Range
65584,35.99461,-113.085754,Basin_and_Range
65585,35.99461,-113.03885,Basin_and_Range
65586,35.99461,-112.99194,Rocky_Mountain
65587,35.99461,-112.94504,Rocky_Mountain
65588,35.99461,-112.89813,Rocky_Mountain
65589,35.99461,-112.85122,Rocky_Mountain
65590,35.99461,-112.80431,Rocky_Mountain
65591,35.99461,-112.75741,Rocky_Mountain
65592,35.99461,-112.7105,Rocky_Mountain
65593,35.99461,-112.6636,Rocky_Mountain
65594,35.99461,-112.61669,Rocky_Mountain
65595,35.99461,-112.569786,Rocky_Mountain
65596,35.99461,-112.52288,Rocky_Mountain
65597,35.99461,-112.47597,Rocky_Mountain
65598,35.99461,-112.42906,Rocky_Mountain
65599,35.99461,-112.38216,Rocky_Mountain
65600,35.99461,-112.33525,Rocky_Mountain
65601,35.99461,-112.288345,Rocky_Mountain
65602,35.99461,-112.24144,Rocky_Mountain
65603,35.99461,-112.194534,Rocky_Mountain
65604,35.99461,-112.14762,Rocky_Mountain
65605,35.99461,-112.100716,Rocky_Mountain
65606,35.99461,-112.05381,Rocky_Mountain
65607,35.99461,-112.006905,Rocky_Mountain
65608,35.99461,-111.96,Rocky_Mountain
65609,35.99461,-111.91309,Rocky_Mountain
65610,35.99461,-111.86619,Rocky_Mountain
65611,35.99461,-111.81928,Rocky_Mountain
65612,35.99461,-111.77237,Rocky_Mountain
65613,35.99461,-111.725464,Rocky_Mountain
65614,35.99461,-111.67856,Rocky_Mountain
65615,35.99461,-111.63165,Rocky_Mountain
65616,35.99461,-111.58475,Rocky_Mountain
65617,35.99461,-111.53784,Rocky_Mountain
65618,35.99461,-111.49094,Rocky_Mountain
65619,35.99461,-111.44403,Rocky_Mountain
65620,35.99461,-111.39712,Rocky_Mountain
65621,35.99461,-111.35021,Rocky_Mountain
65622,35.99461,-111.30331,Rocky_Mountain
65623,35.99461,-111.2564,Rocky_Mountain
65624,35.99461,-111.209496,Rocky_Mountain
65625,35.99461,-111.16259,Rocky_Mountain
65626,35.99461,-111.115685,Rocky_Mountain
65627,35.99461,-111.06878,Rocky_Mountain
65628,35.99461,-111.021866,Rocky_Mountain
65629,35.99461,-110.97496,Rocky_Mountain
65630,35.99461,-110.928055,Rocky_Mountain
65631,35.99461,-110.88115,Rocky_Mountain
65632,35.99461,-110.83424,Rocky_Mountain
65633,35.99461,-110.78734,Rocky_Mountain
65634,35.99461,-110.74043,Rocky_Mountain
65635,35.99461,-110.69353,Rocky_Mountain
65636,35.99461,-110.646614,Rocky_Mountain
65637,35.99461,-110.59971,Rocky_Mountain
65638,35.99461,-110.5528,Rocky_Mountain
65639,35.99461,-110.5059,Rocky_Mountain
65640,35.99461,-110.45899,Rocky_Mountain
65641,35.99461,-110.41209,Rocky_Mountain
65642,35.99461,-110.36518,Rocky_Mountain
65643,35.99461,-110.318275,Rocky_Mountain
65644,35.99461,-110.27136,Rocky_Mountain
65645,35.99461,-110.22446,Rocky_Mountain
65646,35.99461,-110.17755,Rocky_Mountain
65647,35.99461,-110.130646,Rocky_Mountain
65648,35.99461,-110.08374,Rocky_Mountain
65649,35.99461,-110.036835,Rocky_Mountain
65650,35.99461,-109.98993,Rocky_Mountain
65651,35.99461,-109.94302,Rocky_Mountain
65652,35.99461,-109.89611,Rocky_Mountain
65653,35.99461,-109.849205,Rocky_Mountain
65654,35.99461,-109.8023,Rocky_Mountain
65655,35.99461,-109.755394,Rocky_Mountain
65656,35.99461,-109.70849,Rocky_Mountain
65657,35.99461,-109.66158,Rocky_Mountain
65658,35.99461,-109.61468,Rocky_Mountain
65659,35.99461,-109.56777,Rocky_Mountain
65660,35.99461,-109.52086,Rocky_Mountain
65661,35.99461,-109.47395,Rocky_Mountain
65662,35.99461,-109.42705,Rocky_Mountain
65663,35.99461,-109.38014,Rocky_Mountain
65664,35.99461,-109.33324,Rocky_Mountain
65665,35.99461,-109.28633,Rocky_Mountain
65666,35.99461,-109.239426,Rocky_Mountain
65667,35.99461,-109.19252,Rocky_Mountain
65668,35.99461,-109.14561,Rocky_Mountain
65669,35.99461,-109.0987,Rocky_Mountain
65670,35.99461,-109.051796,Rocky_Mountain
65671,35.99461,-109.00489,Rocky_Mountain
65672,35.99461,-108.957985,Rocky_Mountain
65673,35.99461,-108.91108,Rocky_Mountain
65674,35.99461,-108.864174,Rocky_Mountain
65675,35.99461,-108.81727,Rocky_Mountain
65676,35.99461,-108.770355,Rocky_Mountain
65677,35.99461,-108.72345,Rocky_Mountain
65678,35.99461,-108.676544,Rocky_Mountain
65679,35.99461,-108.62964,Rocky_Mountain
65680,35.99461,-108.58273,Rocky_Mountain
65681,35.99461,-108.53583,Rocky_Mountain
65682,35.99461,-108.48892,Rocky_Mountain
65683,35.99461,-108.44202,Rocky_Mountain
65684,35.99461,-108.3951,Rocky_Mountain
65685,35.99461,-108.3482,Rocky_Mountain
65686,35.99461,-108.30129,Rocky_Mountain
65687,35.99461,-108.25439,Rocky_Mountain
65688,35.99461,-108.20748,Rocky_Mountain
65689,35.99461,-108.160576,Rocky_Mountain
65690,35.99461,-108.11367,Rocky_Mountain
65691,35.99461,-108.066765,Rocky_Mountain
65692,35.99461,-108.01985,Rocky_Mountain
65693,35.99461,-107.972946,Rocky_Mountain
65694,35.99461,-107.92604,Rocky_Mountain
65695,35.99461,-107.879135,Rocky_Mountain
65696,35.99461,-107.83223,Rocky_Mountain
65697,35.99461,-107.785324,Rocky_Mountain
65698,35.99461,-107.73842,Rocky_Mountain
65699,35.99461,-107.69151,Rocky_Mountain
65700,35.99461,-107.6446,Rocky_Mountain
65701,35.99461,-107.597694,Rocky_Mountain
65702,35.99461,-107.55079,Rocky_Mountain
65703,35.99461,-107.50388,Rocky_Mountain
65704,35.99461,-107.45698,Rocky_Mountain
65705,35.99461,-107.41007,Rocky_Mountain
65706,35.99461,-107.36317,Rocky_Mountain
65707,35.99461,-107.31626,Rocky_Mountain
65708,35.99461,-107.26935,Rocky_Mountain
65709,35.99461,-107.22244,Rocky_Mountain
65710,35.99461,-107.17554,Rocky_Mountain
65711,35.99461,-107.12863,Rocky_Mountain
65712,35.99461,-107.081726,Rocky_Mountain
65713,35.99461,-107.03482,Rocky_Mountain
65714,35.99461,-106.987915,Rocky_Mountain
65715,35.99461,-106.94101,Rocky_Mountain
65716,35.99461,-106.8941,Rocky_Mountain
65717,35.99461,-106.84719,Rocky_Mountain
65718,35.99461,-106.800285,Rocky_Mountain
65719,35.99461,-106.75338,Rocky_Mountain
65720,35.99461,-106.706474,Rocky_Mountain
65721,35.99461,-106.65957,Rocky_Mountain
65722,35.99461,-106.61266,Rocky_Mountain
65723,35.99461,-106.56576,Rocky_Mountain
65724,35.99461,-106.518845,Rocky_Mountain
65725,35.99461,-106.47194,Rocky_Mountain
65726,35.99461,-106.42503,Rocky_Mountain
65727,35.99461,-106.37813,Rocky_Mountain
65728,35.99461,-106.33122,Rocky_Mountain
65729,35.99461,-106.28432,Rocky_Mountain
65730,35.99461,-106.23741,Rocky_Mountain
65731,35.99461,-106.190506,Rocky_Mountain
65732,35.99461,-106.14359,Rocky_Mountain
65733,35.99461,-106.09669,Rocky_Mountain
65734,35.99461,-106.04978,Rocky_Mountain
65735,35.99461,-106.00288,Rocky_Mountain
65736,35.99461,-105.95597,Rocky_Mountain
65737,35.99461,-105.909065,Rocky_Mountain
65738,35.99461,-105.86216,Rocky_Mountain
65739,35.99461,-105.815254,Rocky_Mountain
65740,35.99461,-105.76834,Rocky_Mountain
65741,35.99461,-105.721436,Rocky_Mountain
65742,35.99461,-105.67453,Rocky_Mountain
65743,35.99461,-105.627625,Rocky_Mountain
65744,35.99461,-105.58072,Rocky_Mountain
65745,35.99461,-105.53381,Rocky_Mountain
65746,35.99461,-105.48691,Rocky_Mountain
65747,35.99461,-105.439995,Rocky_Mountain
65748,35.99461,-105.39309,Rocky_Mountain
65749,35.99461,-105.34618,Rocky_Mountain
65750,35.99461,-105.29928,Rocky_Mountain
65751,35.99461,-105.25237,Rocky_Mountain
65752,35.99461,-105.20547,Rocky_Mountain
65753,35.99461,-105.15856,Rocky_Mountain
65754,35.99461,-105.11166,Rocky_Mountain
65755,35.99461,-105.06474,Rocky_Mountain
65756,35.99461,-105.01784,Rocky_Mountain
65757,35.99461,-104.97093,Rocky_Mountain
65758,35.99461,-104.92403,Rocky_Mountain
65759,35.99461,-104.87712,Rocky_Mountain
65760,35.99461,-104.830215,Rocky_Mountain
65761,35.99461,-104.78331,Rocky_Mountain
65762,35.99461,-104.736404,Rocky_Mountain
65763,35.99461,-104.68949,Rocky_Mountain
65764,35.99461,-104.642586,Rocky_Mountain
65765,35.99461,-104.59568,Rocky_Mountain
65766,35.99461,-104.548775,Rocky_Mountain
65767,35.99461,-104.50187,Rocky_Mountain
65768,35.99461,-104.45496,Rocky_Mountain
65769,35.99461,-104.40806,Rocky_Mountain
65770,35.99461,-104.36115,Rocky_Mountain
65771,35.99461,-104.31424,Rocky_Mountain
65772,35.99461,-104.267334,Rocky_Mountain
