lat,lon,spring_T
31.8902314,-103.0652513,
31.9301878,-103.6440101,
38.7732444,-119.1543106,29.8
39.5309018,-118.7967779,23.4
31.8141331,-103.1125464,
37.8000072,-107.6173364,
37.8000072,-107.6173364,
37.8000072,-107.6173364,
37.8000072,-107.6173364,
31.9603756,-103.0738215,
48.2799,-108.3808,
32.4177,-104.6027,
31.4394294,-103.3684022,
31.6672873,-103.009528,
31.9527042,-103.0297125,
31.9716508,-103.1791603,
37.3255,-104.7889,
37.3255,-104.7889,
37.3255,-104.7889,
37.3255,-104.7889,
42.9788,-116.1176,
44.5829,-115.4145,
31.797727,-103.9452506,
44.2443301,-120.9686165,19.51
31.1614349,-103.0225615,
41.151105,-115.7059126,
31.7387344,-103.0939456,
39.0714,-104.1068,
31.7733684,-103.1382632,
42.1732497,-107.763983,
31.9082166,-103.0283405,
31.364494,-103.1770588,
39.6814116,-117.327539,15.14
33.5667307,-118.4341962,
31.8507466,-103.0709667,
47.1499,-110.1208,
46.2666421,-118.8262916,16.85
31.4669541,-103.3117472,
39.6146,-103.3477,
31.8901255,-103.0648871,
38.8891762,-122.896279,
40.5640963,-117.672661,20.52
32.894668,-103.002602,
40.5275977,-117.5621574,
31.0066959,-103.0935564,
31.8329611,-103.1359419,
31.4507336,-103.3959513,
40.0364007,-118.0219634,
32.8750932,-111.6257095,
48.5999,-107.6608,
41.8548416,-121.9961026,11.27
31.8120722,-103.5157357,
31.1831614,-103.0120457,
44.1964,-115.7213,
37.341,-104.7905,
40.9327024,-116.3602286,
31.5574163,-103.1098749,
38.8865774,-122.7682756,11.48
45.4435162,-121.7164621,11.94
45.4435162,-121.7164621,11.94
36.0298463,-106.4666883,
31.0213371,-103.0088334,
31.9726738,-104.0943224,
44.6219,-115.365,
31.7248685,-103.0053661,
31.0675019,-103.6110791,
31.9103507,-103.0453342,
31.3113344,-103.0910778,
38.6804622,-112.6121918,
31.6569097,-103.2626656,
31.5705571,-103.3974347,
31.9477378,-103.1966638,
33.7783427,-115.9325331,
33.7783427,-115.9325331,
33.7783427,-115.9325331,
33.7783427,-115.9325331,
33.7783427,-115.9325331,
33.7783427,-115.9325331,
33.7783427,-115.9325331,
33.7783427,-115.9325331,
33.7783427,-115.9325331,
38.7521592,-112.8841005,18.0
31.732002,-103.409882,
31.6194856,-103.0024779,
31.9326964,-103.8877151,
31.6817471,-103.1559657,
31.711158,-103.343644,
31.8616855,-103.5097189,
31.7589012,-103.0791548,
31.8785195,-103.5585835,
31.7768753,-103.1327482,
31.8281946,-103.8410937,
31.7780885,-103.5106832,
31.9458978,-103.0651957,
31.794369,-103.1528304,
31.66696,-103.397621,
43.8651681,-117.125696,
43.8651681,-117.125696,
43.8651681,-117.125696,
43.8651681,-117.125696,
31.5330407,-103.4850772,
43.7806285,-121.459422,
31.930202,-103.0266082,
31.7729948,-103.0978664,
38.7120003,-106.1285993,13.0
38.7120003,-106.1285993,13.0
31.617057,-104.607064,
31.5698046,-103.3778141,
38.7841814,-122.5277677,
32.1766984,-103.0459745,
36.66,-108.7007,
35.8742,-103.7829,
31.920632,-103.847233,
31.8585426,-103.0390412,
36.0309462,-106.4825888,
31.571555,-103.0112029,
31.9655215,-103.6481034,
38.8798779,-122.7215742,
31.9179076,-103.1156807,
38.7371799,-122.7767735,30.01
38.7371799,-122.7767735,30.01
36.58,-107.8206,
31.5917175,-103.0008816,
31.4394663,-103.4132168,
31.9068322,-103.0964347,
31.8149922,-103.1179867,
39.789896,-119.0186878,160.0
48.76,-103.3406,
32.7168185,-107.5838969,
31.8759865,-103.059223,
42.8258,-103.8914,
37.8599377,-117.8859307,
31.0122,-103.3315,
32.6860718,-103.0564444,
31.8866868,-103.155974,
31.5533723,-103.1925738,
31.6322576,-103.0614453,
32.6087955,-103.0504451,
31.5437232,-103.3171333,
39.7970956,-119.0511888,34.05
32.7500944,-112.0007187,
38.0994829,-110.9114362,
32.8688877,-103.0167268,
31.4265567,-103.3262172,
37.8532372,-117.9642328,43.0
41.149975,-104.9505838,
31.8529025,-103.9180622,
37.2517,-104.693,
37.2517,-104.693,
37.2517,-104.693,
37.2517,-104.693,
38.7501814,-122.5927689,
32.5868214,-107.6862989,
40.9931786,-119.1010078,
38.3284635,-113.2792072,
31.7339744,-103.5865909,
31.9869723,-103.6240745,
34.7399874,-120.1709536,
33.109465,-103.0494398,
33.5766963,-107.594503,
33.5766963,-107.594503,
33.5766963,-107.594503,
33.5766963,-107.594503,
31.9005628,-103.0954033,
40.0545917,-119.0599927,14.4
37.2424,-104.9313,
45.3699046,-111.7346511,22.8
31.56777,-103.288042,
46.4399,-108.3208,
33.2667268,-120.0676347,
31.9911594,-103.9597985,
31.3636636,-103.3040253,
31.8765163,-103.4804174,
31.8809355,-103.0940462,
31.8901862,-103.1571676,
45.8274,-112.5819,
39.9454,-117.9118,
36.6333296,-107.4173208,
36.6333296,-107.4173208,
36.6333296,-107.4173208,
36.6333296,-107.4173208,
31.5638417,-103.1173723,
31.593373,-103.0017955,
31.8704088,-103.1387262,
31.3087978,-103.1923591,
31.6832867,-103.1789383,
31.7782016,-103.1101655,
31.0309436,-103.0874473,
31.9238403,-103.035947,
47.25,-104.1906,
31.5636478,-103.240713,
31.9692144,-103.6365552,
31.6222694,-103.0280425,
35.7499913,-116.5008685,
31.0009413,-103.0937345,
34.5000171,-117.0008685,
42.1292,-103.2974,
32.1875286,-103.0498986,
31.9431794,-103.0828937,
31.876329,-103.052053,
32.1490534,-103.0549828,
47.7499,-105.8907,
31.9477177,-103.1255687,
31.7011245,-103.0463251,
44.1241126,-111.3471207,16.79
44.1241126,-111.3471207,16.79
38.3052359,-117.0879143,
40.0298997,-118.1609672,
31.5786112,-103.0477001,
33.8750363,-116.500849,
31.8873587,-103.5587367,
40.4216033,-117.0562415,
33.8091026,-104.9871303,16.0
31.6477907,-103.0328394,
37.2746,-104.928,
41.5531427,-122.2578046,17.82
39.5718007,-118.8546801,
31.572864,-103.4100457,
32.5001134,-109.7506554,
37.951,-103.0735,
35.6403555,-106.2283785,19.69
35.7792503,-106.7155937,19.85
31.7915621,-103.127219,
42.4918253,-122.9533403,18.09
42.4918253,-122.9533403,18.09
33.7500607,-113.250761,
31.9633071,-103.1266335,
36.9167367,-104.8672474,
36.9167367,-104.8672474,
36.9167367,-104.8672474,
36.9167367,-104.8672474,
32.1231772,-103.0391157,
32.250113,-111.1256911,
31.673903,-103.0339674,
36.5667316,-107.2673159,
36.5667316,-107.2673159,
36.5667316,-107.2673159,
36.5667316,-107.2673159,
31.7978413,-103.5501852,
31.734358,-104.6325082,
31.7645365,-103.5201485,
39.302,-119.644,
31.9811002,-103.1333287,
31.3438901,-103.2085825,
31.3762105,-103.5252386,
31.030014,-104.0297109,
31.1539904,-103.0266413,
31.6704398,-103.0258442,
38.9158398,-118.0844239,
37.9082386,-117.6587251,82.56
37.9082386,-117.6587251,82.56
45.6478131,-121.9369728,12.45
43.7409,-115.5869,
31.419783,-103.3519554,
32.7500863,-113.3757557,
31.9537436,-106.6044647,37.5
45.7049,-115.2577,
31.1758677,-103.0480379,
43.8853586,-118.1870282,
43.8853586,-118.1870282,
43.8853586,-118.1870282,
43.8853586,-118.1870282,
31.744981,-103.0672056,
31.934716,-103.0404083,
31.8627451,-103.9152862,
31.8927701,-103.8174763,
31.873814,-105.657254,
31.5827116,-103.0536696,
31.7782368,-103.0537329,
46.4348283,-120.2036372,25.68
46.4348283,-120.2036372,25.68
46.4348283,-120.2036372,25.68
46.4348283,-120.2036372,25.68
38.9154826,-118.0515787,
39.9444,-103.1226,
39.5056076,-118.1484596,82.9
39.5056076,-118.1484596,82.9
31.7099671,-103.854014,
35.2667637,-106.200575,
31.9737543,-103.0756382,
31.5599069,-103.3243671,
48.1460571,-117.2222791,12.41
48.1460571,-117.2222791,12.41
34.7500338,-113.6257803,
31.535116,-103.5051197,
31.0479638,-103.0368577,
31.7648885,-103.2012928,
31.8705213,-103.1252277,
39.8322036,-118.0292608,24.0
31.4799909,-103.9734115,
31.37487,-103.1718694,
46.4498895,-113.4176231,13.86
46.4498895,-113.4176231,13.86
35.8083499,-106.6775928,16.72
31.6215887,-103.0231716,
40.5599153,-115.310893,23.2
40.5599153,-115.310893,23.2
40.5599153,-115.310893,23.2
40.5599153,-115.310893,23.2
31.9123959,-103.1594648,
32.4501301,-106.6005677,
45.8654,-115.0267,
31.5132324,-103.2269442,
47.719818,-121.1213934,9.97
47.719818,-121.1213934,9.97
47.719818,-121.1213934,9.97
31.8382134,-104.0125349,
33.383204,-103.034966,
31.9590075,-103.3139645,
45.2760156,-121.8436624,17.69
45.2760156,-121.8436624,17.69
31.8121487,-103.5079105,
31.5522066,-103.1966357,
42.3423676,-118.6218153,19.0
31.8781747,-103.0571884,
39.4446037,-118.7245747,35.0
39.5349,-105.1074,
41.4366617,-106.897348,
31.7547655,-103.8552003,
37.7981382,-117.9647321,41.95
31.998784,-103.4096476,
33.616668,-103.0511923,
31.5696229,-103.1054792,
31.7446847,-103.0234622,
43.4493,-113.0028,20.34
31.9797853,-103.0626417,
33.4948198,-103.0056133,
40.0086004,-118.1139656,
31.5912453,-103.7532448,
45.6099,-108.7108,
37.7935383,-117.964732,29.37
37.1511,-104.86,
48.7899,-110.9809,
31.7049912,-103.9728974,
44.0290773,-115.9282624,12.93
44.0290773,-115.9282624,12.93
44.0290773,-115.9282624,12.93
44.0290773,-115.9282624,12.93
31.9757018,-103.2583603,
31.635997,-103.249663,
32.1674258,-103.053662,
31.8742704,-103.0092565,
31.8720827,-103.1258196,
31.9353993,-103.9696351,
31.9468774,-103.049933,
31.8417693,-103.1390639,
31.7884676,-103.0444975,
41.9181,-103.6341,
42.7801848,-116.1329489,
43.9208148,-117.1774985,30.1
48.82,-104.8607,
48.3599,-112.5409,
31.671544,-103.0287679,
39.4151085,-118.20876,21.98
31.9232084,-104.02411,
31.9203036,-103.1372623,
31.9410106,-103.6438922,
42.3166058,-114.0250788,22.79
31.6418521,-103.3411099,
45.7168992,-112.3341759,11.91
45.7168992,-112.3341759,11.91
41.2772,-103.1547,
31.8106852,-103.0955004,
31.5989352,-103.2230673,
46.758524,-120.5851557,13.28
31.4200103,-103.4068399,
31.7942572,-103.9703575,
31.7352148,-103.8889156,
31.6509171,-103.0207356,
31.8244826,-103.7896713,
31.3891945,-103.1348968,
32.8933681,-115.6425171,
31.899655,-103.969104,
31.8649387,-103.0683901,
31.4302639,-103.3708865,
40.3608482,-111.0913657,
31.9049687,-103.1586141,
44.2993265,-121.2961271,
44.0564,-115.9013,
31.7988361,-103.0849919,
32.7501067,-109.7506572,
31.9090171,-103.1018546,
40.3832175,-119.3876733,28.88
31.6878288,-103.2295434,
31.4361388,-103.4660502,
40.1448921,-118.8593218,20.6
38.7244602,-112.7985977,19.0
31.7118205,-103.0478922,
40.5697859,-118.8979957,14.4
31.6292919,-103.0376146,
31.1483255,-103.1833527,
42.9,-104.8006,
31.8706825,-103.601018,
31.7525768,-103.0746479,
31.4964438,-103.0452762,
39.5482788,-113.1108162,23.9
31.8883532,-103.100489,
38.5116644,-112.6907922,
40.3882174,-119.396007,53.29
31.9643378,-103.0697101,
31.7271082,-103.0695058,
38.5513,-104.1618,
31.8357449,-103.1189858,
38.7430758,-110.3625266,
31.6889053,-103.0417797,
43.53,-105.3006,
40.3298588,-122.279385,20.14
40.0182261,-118.9959904,30.7
31.740392,-103.0699395,
31.7806792,-103.0660338,
31.4487418,-103.3577828,
31.6561197,-103.4862201,
31.3647373,-103.2784818,
31.8265473,-103.3804677,
38.7998789,-122.7660742,
31.7405186,-103.0901584,
32.5753,-106.0154,
32.5753,-106.0154,
32.5753,-106.0154,
31.7778322,-103.1262594,
31.5958873,-103.0474693,
31.4599396,-103.1928387,
44.6759,-115.8848,
31.9474509,-103.0971491,
31.5127253,-103.2305048,
37.1955,-104.8393,
31.5836661,-103.039578,
31.7462848,-103.0861992,
31.0343763,-105.0218153,20.83
43.71,-105.5706,
43.8831187,-122.37035,16.89
43.8831187,-122.37035,16.89
43.8831187,-122.37035,16.89
43.8831187,-122.37035,16.89
43.8831187,-122.37035,16.89
43.8831187,-122.37035,16.89
47.5999,-108.9408,
31.676081,-103.418887,
31.4897501,-103.0111525,
31.8237703,-103.8519772,
31.5736922,-103.0458487,
33.2883067,-106.9379826,
31.74699,-103.8524159,
31.546113,-103.5272957,
37.6509734,-113.5586077,80.0
31.1926924,-103.1341042,
31.6501803,-103.0021253,
31.4307421,-103.470536,
31.8884919,-103.1007288,
43.2132,-116.5226,
37.2254,-104.9962,
37.2254,-104.9962,
31.9138572,-103.8963024,
31.7938275,-103.5502494,
31.675239,-103.0501993,
42.1082125,-113.3925568,90.0
42.1082125,-113.3925568,90.0
42.1082125,-113.3925568,90.0
42.1082125,-113.3925568,90.0
35.4332882,-117.8926021,
39.9512028,-117.9179593,18.3
41.148159,-121.061065,23.0
34.8700447,-111.4124203,
45.8983064,-122.4929944,10.54
31.8376274,-103.1888324,
31.5418838,-103.0548254,
45.2036233,-121.1198396,
40.5425973,-117.5962586,19.0
31.430242,-103.1937957,
40.9003024,-116.4083295,
31.7189992,-103.0050848,
31.7321691,-103.0235462,
31.4830933,-103.2274666,
31.9571903,-103.6322162,
39.7931085,-117.5047455,102.2
31.8041299,-103.9393809,
39.9548916,-119.2379962,21.8
31.479149,-103.5780695,
31.6403497,-103.0238883,
31.9100395,-103.075925,
31.7281961,-103.8256877,
36.7376,-107.3961,
36.7376,-107.3961,
36.7376,-107.3961,
36.7376,-107.3961,
36.7376,-107.3961,
36.7376,-107.3961,
31.9067141,-103.0860017,
32.8736183,-103.0297201,
42.9915919,-115.0459194,30.45
43.2110499,-119.6933608,15.08
32.1688626,-103.0495876,
37.2376,-104.8311,
45.04,-103.8806,
31.9381164,-103.0560033,
31.729737,-103.0459018,
43.557179,-116.09816,24.23
33.5999879,-103.0107394,
31.8733018,-103.1286145,
46.1815948,-112.7958984,76.6
46.1815948,-112.7958984,76.6
46.1815948,-112.7958984,76.6
32.1477748,-103.0406443,
31.9101546,-103.373854,
39.0020764,-122.6572744,
31.8048491,-103.1409321,
32.8838025,-103.0039894,
40.6948803,-119.3477102,13.0
37.9666605,-114.6008407,
31.688753,-103.015011,
33.1733577,-103.0538485,
31.123924,-103.240338,
31.7816681,-103.0421316,
46.2166004,-112.0675751,12.29
31.7832689,-103.889908,
31.5428602,-103.8979782,
31.8763424,-103.0783717,
35.1250227,-114.0007941,
42.6791668,-118.3463127,52.5
43.7666,-112.8534,
31.8402218,-103.1162963,
45.9999,-106.3707,
31.9617266,-103.8398244,
39.5239071,-118.1666603,31.4
31.7139041,-103.0490028,
31.450495,-103.027342,
31.689374,-103.225794,
39.3115083,-118.4329648,
31.5677091,-103.283672,
31.5678873,-103.2246433,
32.3927,-103.2884,
31.6328897,-103.2491064,
46.0498969,-112.5508882,
31.9137632,-103.0465082,
31.7469299,-103.0883258,
34.0000537,-113.3757666,
31.9709298,-103.1609687,
31.7171108,-103.8561827,
31.6974737,-104.4663531,
31.8424156,-103.125856,
31.9575132,-103.9772677,
33.4730106,-103.0273254,
31.6546596,-103.2129249,
37.9283419,-106.9506176,27.0
31.668161,-103.4754424,
36.300043,-106.0422778,55.0
31.944442,-103.7854415,
42.7700848,-116.1489492,
31.3569775,-103.0185731,
32.7500749,-115.2091377,
31.7100142,-103.8587249,
31.5990932,-103.2679885,
31.4260209,-103.3817706,
32.5549078,-103.0036616,
40.5903151,-115.2909929,
38.1344674,-113.1865024,
32.8774915,-103.0290898,
43.1087505,-119.72586,
37.9116384,-117.6759256,80.9
37.9116384,-117.6759256,80.9
37.9116384,-117.6759256,80.9
37.9116384,-117.6759256,80.9
37.9116384,-117.6759256,80.9
37.9116384,-117.6759256,80.9
31.7741989,-103.0894145,
31.4250767,-103.4153743,
31.902517,-103.099371,
40.0344041,-117.6196521,
31.5607472,-103.3952321,
31.0779047,-104.3809188,
42.0766125,-113.4418578,49.0
31.685743,-103.1991239,
31.5696008,-103.013152,
34.1250582,-112.1257336,
41.7986,-103.8845,
31.1793402,-103.0443076,
31.9778821,-103.7603304,
38.4708636,-112.905698,41.6
32.471,-103.2756,
32.471,-103.2756,
32.471,-103.2756,
39.729942,-113.2275218,
31.871243,-103.0615079,
48.76,-103.6506,
31.6016709,-103.0269162,
32.8852241,-103.0007087,
45.8032,-115.621,
47.1210226,-120.6824665,15.51
47.1210226,-120.6824665,15.51
45.6098107,-122.1844793,11.54
45.6098107,-122.1844793,11.54
45.6098107,-122.1844793,11.54
45.6098107,-122.1844793,11.54
45.3636046,-111.7375511,12.5
38.7552606,-112.6694943,
38.7552606,-112.6694943,
38.7552606,-112.6694943,
38.7552606,-112.6694943,
43.5675938,-114.2764045,12.18
31.9522334,-108.7916252,
31.9522334,-108.7916252,
31.9522334,-108.7916252,
31.9522334,-108.7916252,
31.5646324,-103.3309541,
31.8142967,-103.9477976,
31.7591112,-103.5643644,
31.9329994,-103.0313385,
31.4745199,-103.0784798,
31.9431714,-103.6655981,
32.1678311,-103.0305877,
31.2635104,-103.8766753,
45.9863,-110.655,8.72
32.170993,-103.058362,
33.483527,-103.022028,
31.966842,-106.8672721,27.0
31.9560949,-103.1529438,
31.8517111,-103.7850423,
31.6941664,-103.1075224,
32.1693201,-103.0371583,
31.7823892,-103.1093899,
31.8972753,-104.0293127,
39.5611079,-118.0079564,
39.2710091,-118.4089636,
34.4449926,-120.4592576,
34.4449926,-120.4592576,
34.4449926,-120.4592576,
31.6094126,-103.0053483,
31.9324729,-103.1552548,
31.3046015,-103.1356309,
32.57254,-103.0331977,
43.7043525,-118.995249,
43.7043525,-118.995249,
43.7043525,-118.995249,
43.7043525,-118.995249,
43.7043525,-118.995249,
43.7043525,-118.995249,
43.7043525,-118.995249,
43.7043525,-118.995249,
43.7043525,-118.995249,
31.8727463,-103.1660254,
39.9436,-117.9227,
31.8413071,-103.5119199,
31.6694032,-103.5318233,
31.6741715,-103.623003,
39.266647,-113.4775236,
37.2777,-104.7991,
37.2777,-104.7991,
37.2777,-104.7991,
37.2777,-104.7991,
32.1295568,-103.0499614,
32.1764999,-103.0428497,
35.6249655,-120.2559662,
31.7479023,-104.1168898,
37.2884,-104.7105,
37.2884,-104.7105,
37.2884,-104.7105,
37.2884,-104.7105,
36.2067,-119.7067,
31.9109123,-103.9946382,
38.9456745,-122.9737818,
31.8214495,-103.4683937,
31.892567,-103.853384,
43.23,-104.4506,
31.7281199,-103.1078287,
44.4526283,-121.0219221,13.92
31.9191319,-103.0264254,
31.9572705,-103.0805575,
47.0265976,-112.3791986,7.49
44.2899,-105.4106,
44.2899,-105.4106,
44.2899,-105.4106,
44.2899,-105.4106,
44.2899,-105.4106,
44.2899,-105.4106,
36.8823,-107.8063,
44.3998885,-114.3209186,14.0
31.6393292,-103.0074211,
31.934919,-104.0019489,
32.183369,-103.0627802,
31.8892093,-103.118862,
31.6654513,-103.0440458,
34.5673636,-109.317459,20.89
31.6908456,-103.5727902,
31.7563031,-103.109271,
31.5932349,-103.030433,
31.9482213,-103.6365085,
31.3135833,-103.1674692,
38.3132637,-113.2841071,34.0
32.8076002,-103.0034156,
31.6989356,-103.6024541,
31.7671702,-103.530255,
39.9080029,-117.9830605,
31.9870231,-103.4859276,
38.9871769,-122.6332735,
31.91959,-103.0225472,
31.9182946,-104.0421626,
38.7331808,-122.6935713,21.5
38.7331808,-122.6935713,21.5
31.8209782,-104.1111923,
34.7016863,-120.4426601,
34.7016863,-120.4426601,
34.7016863,-120.4426601,
31.8425091,-103.8412671,
31.5984627,-103.0340253,
38.9670748,-122.8953801,
31.8933161,-103.8292457,
31.7267162,-103.0492662,
31.8421302,-103.0991783,
31.9012892,-103.0505316,
32.8768146,-103.0082855,
39.0565709,-123.1527882,
31.6545066,-103.4833238,
32.1657801,-103.0472244,
31.9212633,-103.0513228,
31.0966045,-103.1728051,
31.4905472,-103.9454809,
31.9391941,-103.0780881,
31.5667556,-103.4126902,
46.5449,-112.0892,
41.9981428,-121.7010969,
43.5899,-114.9809,
31.7351994,-103.5865694,
41.229863,-120.5143511,19.25
32.5001026,-111.7507099,
44.3299193,-110.2457882,
41.0445804,-118.8220007,
43.9790331,-117.2301678,106.25
31.689881,-103.0177768,
32.1293581,-103.0335463,
31.5589317,-103.3826014,
43.9035,-117.3763,
31.6171669,-103.441737,
31.3409584,-103.2771845,
31.5310785,-103.0210291,
33.7500561,-114.0007812,
31.4833604,-103.977441,
39.8982273,-119.0609905,22.0
31.8720946,-103.1326442,
39.7499097,-117.4442432,16.02
31.9154417,-104.38067,
31.9609126,-103.1904981,
33.5383444,-116.6041484,
38.7325803,-122.7417726,22.8
32.3515249,-103.0289045,
31.4796669,-103.2397324,
48.82,-103.7806,
48.82,-103.7806,
48.82,-103.7806,
31.918539,-103.0459819,
38.9570636,-111.7498697,
31.57423,-103.2897844,
37.9459381,-117.6339249,19.15
31.7717663,-103.0951022,
46.7632,-115.6777,
31.9354025,-103.0468507,
40.0682407,-117.1542727,14.2
31.7996824,-103.1747326,
38.4845621,-113.0889034,
31.9566411,-103.1510434,
41.1014,-103.6244,
31.9185101,-103.129941,
31.5819735,-103.0422819,
46.3822,-112.5777,5.4
31.9295949,-103.1343476,
31.4967265,-103.4114897,
31.9052911,-103.0720658,
31.6672228,-103.1635318,
31.9309268,-103.0660888,
34.0600873,-107.0188901,
31.740621,-103.0615278,
33.0000862,-112.2507275,
48.6631435,-118.7633403,9.13
31.9277969,-103.0823498,
43.5861062,-112.6475542,13.16
43.5861062,-112.6475542,13.16
43.5861062,-112.6475542,13.16
43.5861062,-112.6475542,13.16
31.6558066,-103.0092669,
33.4717974,-103.0099248,
34.0000583,-112.6257462,
36.5922,-107.3401,
36.5922,-107.3401,
36.5922,-107.3401,
36.5922,-107.3401,
36.5922,-107.3401,
36.5922,-107.3401,
46.673114,-121.5738838,9.14
31.7069843,-103.0328412,
31.9916964,-103.9678017,
40.2498898,-118.9543259,22.3
31.7606714,-103.0550484,
31.9541513,-103.0523838,
31.3980173,-103.2717796,
31.8817735,-103.0794148,
40.085,-104.0825,
31.7639988,-103.9480056,
31.7519943,-103.0554705,
31.9542798,-104.0634215,
31.7259232,-103.0605794,
43.1049206,-111.1182998,100.0
31.7052455,-103.0521343,
48.3599,-109.2008,
31.9496842,-103.2557664,
31.6536929,-103.0027104,
48.8199,-109.4408,
31.479016,-103.577615,
45.3801075,-122.5911863,13.41
48.47,-104.0706,
38.5298206,-118.5139565,
31.9271916,-103.0113425,
31.6567006,-103.8090164,
31.1622326,-103.0204448,
31.7788592,-103.9990266,
34.2550291,-116.1458434,50.6
31.7531124,-103.107993,
37.2119,-104.9096,
42.83,-106.1506,
31.830438,-103.1001601,
35.1100548,-108.6506444,
36.8516683,-116.4408791,
31.8771684,-103.8416843,
40.5677053,-116.5769298,29.3
31.9373576,-104.0082511,
31.8289759,-103.3075923,
31.8890094,-103.0951724,
31.4629967,-103.0456304,
39.0340779,-122.434869,
31.913193,-103.472224,
31.719039,-103.1942739,
31.7076,-103.4346,
31.7076,-103.4346,
31.7076,-103.4346,
31.5889896,-103.0519975,
31.4256045,-103.1329592,
31.8626228,-103.8446853,
31.8839835,-103.0577619,
43.9748,-122.9085,14.11
31.4428838,-103.3528378,
31.5749358,-103.4079159,
40.669888,-118.4909858,
31.6770237,-103.0509188,
31.652989,-103.0482704,
39.9754,-104.3521,
32.1744836,-103.0473139,
31.6744148,-103.1569315,
31.9655633,-103.0575262,
31.9307842,-103.0056709,
31.1447889,-103.161821,
35.953,-110.7737,
31.9218158,-103.8022827,
31.3350497,-103.080955,
32.3834315,-106.6838696,33.0
31.7035241,-103.9392892,
31.4230578,-103.7074292,
42.221853,-120.3612631,30.0
41.0666399,-111.0674731,
31.6405719,-103.4978757,
31.4841784,-103.9609784,
31.7243613,-104.0095224,
45.9075212,-121.0488518,15.76
39.4866122,-113.2208187,19.4
31.90621,-103.077777,
31.9796975,-103.071767,
40.3598844,-119.4026734,42.9
39.3661051,-118.7064731,19.27
46.1499,-108.6608,
46.1499,-108.6608,
46.1499,-108.6608,
31.7087603,-103.0675256,
31.730242,-103.0696341,
31.8898335,-103.9854572,
43.43,-104.3106,
43.43,-104.3106,
43.43,-104.3106,
43.43,-104.3106,
43.43,-104.3106,
43.43,-104.3106,
31.7821979,-103.3054354,
31.8181472,-103.1125224,
39.863227,-119.1609928,20.8
31.367172,-103.858765,
38.8430087,-118.0792093,
38.3882544,-118.7642948,23.7
31.9837761,-103.4494875,
31.3658133,-103.6661926,
31.5498527,-103.191305,
31.1104798,-103.1644366,
46.0049,-115.9627,
32.1275701,-103.0556359,
31.773031,-103.1010519,
31.4171351,-103.0297622,
34.4267127,-117.8641904,
31.4366195,-103.888166,
31.329588,-103.1920509,
31.4867486,-103.1015427,
31.1971821,-103.0890373,
31.1445079,-103.3852786,
36.9943,-107.6816,
39.3579066,-118.5489687,37.7
39.3579066,-118.5489687,37.7
31.8796347,-103.1709994,
31.629619,-103.0018551,
31.9619943,-103.9760212,
31.8006335,-103.0791368,
31.401582,-105.825727,
47.8699,-110.7709,
33.8861902,-107.2786963,
31.3184137,-103.7091685,
44.5166268,-109.0057505,60.31
31.4514183,-103.3884049,
31.8901052,-103.0037114,
32.0001246,-110.2506655,
31.9501208,-103.0585321,
31.4269819,-103.2117007,
41.8173,-103.3816,
31.6679755,-103.1606604,
36.0208468,-106.4029864,
32.1900343,-107.2158832,
43.8373671,-117.2611996,16.85
31.4152444,-103.4209499,
32.5001154,-109.3756451,
41.0166373,-111.5340866,
41.0166373,-111.5340866,
41.0166373,-111.5340866,
41.0166373,-111.5340866,
31.8934097,-103.8265943,
31.8128907,-103.5502052,
31.5540768,-103.1219456,
38.2437669,-112.9818977,
31.7463187,-103.5727528,
31.420002,-103.4332236,
31.5554963,-103.006151,
46.9868051,-122.3809151,16.51
46.9868051,-122.3809151,16.51
31.6709809,-103.4725173,
42.3951671,-118.617716,17.0
31.7273101,-103.3074968,
41.5339,-103.768,
31.9274857,-103.0652313,
39.458277,-113.5424944,12.8
31.9196916,-103.0409936,
31.0358763,-104.9908144,20.44
31.3426739,-103.2305158,
45.3213517,-118.0988511,12.06
31.4719106,-103.227753,
31.7481597,-103.585179,
31.9303199,-103.4711053,
41.0749337,-111.9608002,27.0
31.9474727,-103.1563941,
33.0791465,-103.0016425,
40.7990808,-119.1277056,
39.0666668,-111.0040489,
31.3702095,-103.3379022,
31.7556758,-103.7249851,
33.6198037,-105.785352,
31.6204802,-103.0205684,
31.719208,-103.661202,
31.6818632,-103.0191553,
32.9133759,-103.0032703,
31.9120573,-103.1810722,
31.9254524,-103.5981495,
38.5085634,-112.8414966,
38.5085634,-112.8414966,
38.5085634,-112.8414966,
38.5085634,-112.8414966,
38.5085634,-112.8414966,
38.5085634,-112.8414966,
32.1819653,-103.0476144,
31.9425724,-103.0661726,
48.5199,-111.4309,
32.1798238,-103.038556,
39.7658888,-119.8862113,16.32
31.7894469,-103.1488561,
32.2834341,-106.7172699,62.0
32.2834341,-106.7172699,62.0
32.2834341,-106.7172699,62.0
32.2834341,-106.7172699,62.0
32.2834341,-106.7172699,62.0
32.2834341,-106.7172699,62.0
31.300154,-103.096203,
31.823539,-103.7823557,
31.870894,-103.034495,
32.048364,-103.0002413,
31.8797519,-103.5951041,
37.2208,-104.8909,
31.729263,-103.578727,
31.4295879,-103.594995,
31.5560588,-103.0042725,
31.8962657,-103.815161,
31.7366074,-103.0487045,
46.5065,-114.8118,
31.6858322,-103.0118022,
31.931194,-103.6208378,
31.6795832,-103.0204539,
36.3167337,-107.8173299,
31.9156934,-104.0557667,
40.9166641,-107.4339596,
31.9154431,-104.3798545,
31.7123557,-103.9306,
