id,gid,latitude,longitude,area_or_ams_map,hole_name,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,water_symbold,surf_temp,min_temp,max_temp,bot_temp,lit_info,comment_info,interval_id,depth,bottom,avg_tcu,avg_tcu_sym,avg_tcu_std_err,bulk_tcu,bulk_tcu_repeats,porosity,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,heat_flow,heat_flow_sym,heat_flow_std_err,cheat_flow,cheat_flow_sym,cheat_flow_std_err,heat_production,heat_production_sym,heat_production_std_err,num_hg,aquifier_temp,aquifier_temp_sym,aquifier_temp_std_err,quality_code,pub_ref,new_pub_ref,info,smu_id,link,copyrighted,second_link
2077ed0a-de6b-3991-8ff6-8bf0ddb5a086,UT-00528,37.7387685,-114.0395223,CALIENTE AMS UTAH,ED-3,35S/20W-24CC,"",UT,BASIN AND RANGE,"",,,1750,102,,"",,,19,19.3,ALLUVIUM-,UND Data Record: US2776. ESCALANTE DESERT SITE #3,a,12,100,1.8,"",0.1,,16,,82,"",4,82,"",,143,"",10,143,"",,,"",,,,"",,G,"",Chapman813,"Chapman, D. S., M. D. Clement, and C. W. Mase, Thermal regime of the Escalante Desert, Utah, with an analysis of the Newcastle geothermal system, J. Geophys. Res., 86, 11735-11746, 1981. doi 10.1029/JB086iB12p11735",SMU 100611,http://www.agu.org/pubs/crossref/1981/JB086iB12p11735.shtml,Yes,""
6dfcdc3c-ac82-31d8-8fa0-e2377e36bfde,UT-00529,37.6146744,-113.5191062,CEDAR CITY AMS UTAH,ED-4,37S/15W-3ACA,"",UT,COLORADO PLATEAU,"",,,1735,100,,"",,,18,18.1,ALLUVIUM-,UND Data Record: US2793. ESCALANTE DESERT SITE #4,a,20,100,2,"",0.1,,14,,51,"",3,41.5,"",,102,"",8,83,"",,,"",,,,"",,B,"",Chapman813,"Chapman, D. S., M. D. Clement, and C. W. Mase, Thermal regime of the Escalante Desert, Utah, with an analysis of the Newcastle geothermal system, J. Geophys. Res., 86, 11735-11746, 1981. doi 10.1029/JB086iB12p11735",SMU 100611,http://www.agu.org/pubs/crossref/1981/JB086iB12p11735.shtml,Yes,""
6d5926f4-9c71-36dc-acf4-6b61b211ff9d,UT-00533,37.8832701,-113.4375068,CEDAR CITY AMS UTAH,ED-9,33S/14W-32DD,"",UT,BASIN AND RANGE,"",,,1600,,,"",,,,,ALLUVIUM-,UND Data Record: US2772. ESCALANTE DESERT SITE #9,a,12,100,1.4,"",0.1,,16,,46,"",1,46,"",,67,"",3,67,"",,,"",,,,"",,B,"",Chapman813,"Chapman, D. S., M. D. Clement, and C. W. Mase, Thermal regime of the Escalante Desert, Utah, with an analysis of the Newcastle geothermal system, J. Geophys. Res., 86, 11735-11746, 1981. doi 10.1029/JB086iB12p11735",SMU 100611,http://www.agu.org/pubs/crossref/1981/JB086iB12p11735.shtml,Yes,""
a7de598d-dd95-3542-9381-69f90a302e33,UT-00537,37.8387692,-113.6880134,ESCALANTE DESERT UTAH,EDC-3,34S/16W-18CDC,"",UT,BASIN AND RANGE,"",1979-01-17,,1566,64,,"",,,16.2,16.2,ALLUVIUM&BASALTANDRHYOLITE&TUFF,CEDAR CITY AMS SMU REF (DR3)(DO44),a,35,64,1.4,"",0.2,,,,68,"",10,68,"",10,96,"",21,96,"",21,,"",,,,"",,B,"",Chapman813,"Chapman, D. S., M. D. Clement, and C. W. Mase, Thermal regime of the Escalante Desert, Utah, with an analysis of the Newcastle geothermal system, J. Geophys. Res., 86, 11735-11746, 1981. doi 10.1029/JB086iB12p11735",SMU 100611,http://www.agu.org/pubs/crossref/1981/JB086iB12p11735.shtml,Yes,""
0521df8e-bd0c-3bc6-ba5e-94439936bb87,UT-00541,38.0957833,-110.8642348,SALINA AMS,ELLEN UNIT #1,"","",UT,BASIN AND RANGE,"",,,,2453.94,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,22.19,"",,,"",,36,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
e35cbe58-7801-3f20-99c1-4a8837a14406,UT-00542,38.4729652,-112.6737913,COVE FORT-SULPHURDALE,EMM-1,27S/7W-8C,"",UT,BASIN AND RANGE,"",1985-01-02,1985-01-06,2256.1,917.7,305,"",,,25.29,25.29,CLAY & VOLCANIC BRECCIA & RHYOLITE & QUARTZ VEIN & Tuff,East Mineral Mountains,a,560.1,884.1,2.38,"",,,,,18,"",,18,"",,41.84,"",,43.1,"",,,"",,,,"",,A,"",Geodata99-c,"Geodata, 1999, Data release:  Faywood, New Mexico, 7 wells temperature depth information from OXY Geothermal originally (M106).",SMU 1511c,"",No,""
6c185862-7d53-34ed-91f0-b39381aee32b,UT-00545,38.4081652,-112.8310952,ROOSEVELT HOT SPRINGS UTAH,EV4115,27S/9W-35DB,"",UT,BASIN AND RANGE,"",1975-01-12,,1985,70,,"",,,12.14,12.14,"",REF (M-48),a,10,70,1.4,SMU-2,,,,,37,"",,,"",,51.8,"",,,"",,,"",,,,"",,B,"",Sill772,"Sill, W. R., and J. Bodell, Thermal gradients and heat flow at Roosevelt Hot Springs, Univ. Utah Tech. Rep.: Volume 77-3, 63 pp., 1977.",SMU 1671,http://www.osti.gov/scitech/biblio/5696712,No,OSTI ID: 5696712
58c05deb-847e-30bf-b26a-16624d96da4e,UT-00547,37.8327689,-113.7353147,ESCALANTE DESERT UTAH,EVG-10,"","",UT,BASIN AND RANGE,"",,,,58,,"",,,17.5,17.5,"",REF (DR1G),a,20,58,1.4,SMU-2,,,,,114,"",,,"",,159.6,"",,,"",,,"",,,,"",,G,"",Klauk823,"Klauk, R. H., M. B. Foreman, and C. Gourly, Geothermal reconnaissance of a portion of the Escalante Valley, Utah, in Geothermal Direct Heat Program Roundup Technical Conference, ed. C. A. Ruscetta, Earth Sci. Lab., Univ. of Utah, DOE/ID/12079-71, 1982.",SMU 0913,http://www.osti.gov/scitech/biblio/891451,No,OSTI ID: 891451
864c8b0b-0a59-3bfe-a205-c810257774be,UT-00549,37.7947697,-113.7255140,ESCALANTE DESERT UTAH,EVG-12,"","",UT,BASIN AND RANGE,"",,,,85,,"",,,13,13,"",REF (DR1G),b,20,55,1.4,SMU-2,,,,,40,"",,,"",,56,"",,,"",,,"",,,,"",,G,"",Klauk823,"Klauk, R. H., M. B. Foreman, and C. Gourly, Geothermal reconnaissance of a portion of the Escalante Valley, Utah, in Geothermal Direct Heat Program Roundup Technical Conference, ed. C. A. Ruscetta, Earth Sci. Lab., Univ. of Utah, DOE/ID/12079-71, 1982.",SMU 0913,http://www.osti.gov/scitech/biblio/891451,No,OSTI ID: 891451
864c8b0b-0a59-3bfe-a205-c810257774be,UT-00549,37.7947697,-113.7255140,ESCALANTE DESERT UTAH,EVG-12,"","",UT,BASIN AND RANGE,"",,,,85,,"",,,13,13,"",REF (DR1G),a,55,85,,"",,,,,0,I,,,"",,,"",,,"",,,"",,,,"",,G,"",Klauk823,"Klauk, R. H., M. B. Foreman, and C. Gourly, Geothermal reconnaissance of a portion of the Escalante Valley, Utah, in Geothermal Direct Heat Program Roundup Technical Conference, ed. C. A. Ruscetta, Earth Sci. Lab., Univ. of Utah, DOE/ID/12079-71, 1982.",SMU 0913,http://www.osti.gov/scitech/biblio/891451,No,OSTI ID: 891451
e749e240-7436-3c1e-af61-5c410dbfc0f4,UT-00550,37.7874698,-113.7276140,ESCALANTE DESERT UTAH,EVG-13,"","",UT,BASIN AND RANGE,"",,,,66,,"",,,12.1,12.1,"",REF (DR1G),a,20,66,,"",,,,,0,I,,,"",,,"",,,"",,,"",,,,"",,G,"",Klauk823,"Klauk, R. H., M. B. Foreman, and C. Gourly, Geothermal reconnaissance of a portion of the Escalante Valley, Utah, in Geothermal Direct Heat Program Roundup Technical Conference, ed. C. A. Ruscetta, Earth Sci. Lab., Univ. of Utah, DOE/ID/12079-71, 1982.",SMU 0913,http://www.osti.gov/scitech/biblio/891451,No,OSTI ID: 891451
5f452db5-1599-366b-9c7d-aa09fb79f37f,UT-00554,37.7607697,-113.8193163,ESCALANTE DESERT UTAH,EVG-17,"","",UT,BASIN AND RANGE,"",,,,58,,"",,,15,15,"",REF (DR1G),a,20,58,1.4,SMU-2,,,,,20,"",,,"",,28,"",,,"",,,"",,,,"",,B,"",Klauk823,"Klauk, R. H., M. B. Foreman, and C. Gourly, Geothermal reconnaissance of a portion of the Escalante Valley, Utah, in Geothermal Direct Heat Program Roundup Technical Conference, ed. C. A. Ruscetta, Earth Sci. Lab., Univ. of Utah, DOE/ID/12079-71, 1982.",SMU 0913,http://www.osti.gov/scitech/biblio/891451,No,OSTI ID: 891451
13102077-603b-3621-9c52-13852bf5545d,UT-00562,37.8412689,-113.7231145,ESCALANTE DESERT UTAH,EVG-8,"","",UT,BASIN AND RANGE,"",,,,65,,"",,,16,16,"",REF (DR1G),a,30,65,1.4,SMU-2,,,,,60,"",,,"",,84,"",,,"",,,"",,,,"",,B,"",Klauk823,"Klauk, R. H., M. B. Foreman, and C. Gourly, Geothermal reconnaissance of a portion of the Escalante Valley, Utah, in Geothermal Direct Heat Program Roundup Technical Conference, ed. C. A. Ruscetta, Earth Sci. Lab., Univ. of Utah, DOE/ID/12079-71, 1982.",SMU 0913,http://www.osti.gov/scitech/biblio/891451,No,OSTI ID: 891451
46026b21-00e7-3f58-a012-df13b3e6c812,UT-00563,37.8319695,-113.6601126,ESCALANTE DESERT UTAH,EVG-9,"","",UT,BASIN AND RANGE,"",,,,68,,"",,,15.8,15.8,"",REF (DR1G),a,20,68,1.4,SMU-2,,,,,63,"",,,"",,88.2,"",,,"",,,"",,,,"",,B,"",Klauk823,"Klauk, R. H., M. B. Foreman, and C. Gourly, Geothermal reconnaissance of a portion of the Escalante Valley, Utah, in Geothermal Direct Heat Program Roundup Technical Conference, ed. C. A. Ruscetta, Earth Sci. Lab., Univ. of Utah, DOE/ID/12079-71, 1982.",SMU 0913,http://www.osti.gov/scitech/biblio/891451,No,OSTI ID: 891451
9bb05acf-32a1-38ff-85fd-25bb4786704f,UT-00565,40.1979418,-112.3383011,TOOELE AMS,Faust Unit 19-3,"","",UT,BASIN AND RANGE,"",,,,986,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,46.35,"",,,"",,88,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
cccd8520-5149-323e-aabe-d232b3866c67,UT-00567,38.0994829,-110.9114362,SALINA AMS,FED. APPLE BUSH FLATS #22,"","",UT,BASIN AND RANGE,"",,,,2074.16,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,23.77,"",,,"",,36,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
f8f27c82-00cb-3f0a-be99-fb79b1fa6806,UT-00568,40.7007252,-113.7644495,TOOELE AMS,Federal #1,"","",UT,BASIN AND RANGE,"",,,,1301,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,55.88,"",,,"",,120,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
b64ff3d2-d837-303f-8460-4e92ca809961,UT-00571,38.4949747,-111.1730479,SALINA AMS,FEDERAL #11-4,"","",UT,BASIN AND RANGE,"",,,,1482.24,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,40.67,"",,,"",,97,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
abe4c7ee-e5d9-3e46-86c7-b54926e4b331,UT-00574,38.9568747,-110.0070182,SALINA AMS,Federal 1-26,"","",UT,BASIN AND RANGE,"",,,,2521,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,26.97,"",,,"",,68,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
d93d83a2-552e-3f97-bc86-7f0d8bab22dc,UT-00576,37.5257022,-109.3759859,CORTEZ AMS,FEDERAL 34-32,"","",UT,BASIN AND RANGE,"",,,,2644.14,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,33.92,"",,,"",,77,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
ca5203fe-1eca-3e5c-ad1e-5654291f0967,UT-00580,37.9213862,-110.8670332,ESCALANTE AMS,FEDERAL CAVE FLAT #24-7,"","",UT,BASIN AND RANGE,"",,,,1902.56,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,27.23,"",,,"",,36,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
cb792beb-a1d0-3974-9130-31c553dbad07,UT-00581,38.0400784,-111.7826609,SALINA AMS,FEDERAL HARVEY #1-10R,"","",UT,BASIN AND RANGE,"",,,,1524.61,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,36.06,"",,,"",,75,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
f1fb708d-5675-359f-ba09-50427d4b8ab7,UT-00582,38.3246800,-110.7683343,SALINA AMS,Federal NO. 22-6,"","",UT,BASIN AND RANGE,"",,,,1012.24,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,35.96,"",,,"",,62,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
c3b63abd-b6c9-35c6-bb7c-59522f95f88e,UT-00586,38.0853761,-112.0134681,RICHFIELD AMS,FOREST CREEK DIVIDE UNIT,"","",UT,BASIN AND RANGE,"",,,,1121.66,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,46.54,"",,,"",,97,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
89f851e3-9d57-315e-92f5-393b361b4f70,UT-00590,38.6099821,-109.6855052,MOAB AMS,Gold Bar Unit No.2,"","",UT,BASIN AND RANGE,"",,,,2951,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,23.96,"",,,"",,48,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
6d732bf2-70ed-3b6d-b98a-2d850e3456ed,UT-00601,40.5212436,-111.4675788,MIDWAY UTAH,GW-3,3S/4E-35BBA,"",UT,BASIN AND RANGE,"",,,,77,,"",,,43.3,43.3,TUFADEPOSITS&ALLUVIUM&QUARTZITE,SALT LAKE CITY AMS,a,10,77,1.8,SMU-1,,,,,0,I,,,"",,0,"",,,"",,,"",,,,"",,G,"",Kohler792,"Kohler, J.F. and P.T. Kolesar, Evaluation of geothermal potential in the area of Midway, Wasatch County, Utah, Geothermal Res. Council Trans., v. 3, pp. 349-352, 1979.",GRC 1000394,https://www.geothermal-library.org/index.php?mode=pubs&action=view&record=1000394,No,""
7eaf6ab9-47d4-335e-be6a-50b4c9f429f8,UT-00602,40.5166437,-111.4655787,MIDWAY UTAH,GW-4,4S/4E,"",UT,BASIN AND RANGE,"",,,,52,,"",,,14,12,TUFADEPOSITS&ALLUVIUM&QUARTZITE,SALT LAKE CITY AMS,a,20,52,1.8,SMU-1,,,,,26,"",,,"",,46.8,"",,,"",,,"",,,,"",,B,"",Kohler792,"Kohler, J.F. and P.T. Kolesar, Evaluation of geothermal potential in the area of Midway, Wasatch County, Utah, Geothermal Res. Council Trans., v. 3, pp. 349-352, 1979.",GRC 1000394,https://www.geothermal-library.org/index.php?mode=pubs&action=view&record=1000394,No,""
d1d36719-3cfc-3928-b768-94e11abe1b11,UT-00603,41.0749337,-111.9608002,HILL AIR FORCE BASE UTAH,HAFB-1,4N/1E,"",UT,BASIN AND RANGE,"",1979-01-07,1979-01-01,1435,390,,"",,,27,13,SANDSILTCLAYCARBONACEOUS,REF (DO-45)|| 2020 change = dates added,a,83,390,2,SMU-1,,,,,0,I,,,"",,0,"",,,"",,,"",,,,"",,G,"",Glenn807,"Glenn, W.E., D.S. Chapman, D. Foley, R.M. Capuano, D. Cole, B. Sillett, and S.H. Ward, Geothermal exploration program, Hill Air Force Base, Davis and Weber Counties, Utah, Final Rep., U. S. Dept. Energy, Contract No. DOE-AC0778ET28392, 73 pp., 1980.",SMU 1659,http://www.osti.gov/scitech/biblio/5231737,No,OSTI ID: 5231737
931f473d-c466-345c-b8bf-84877f7dad3b,UT-00605,37.9846647,-113.9518226,ESCALANTE DESERT UTAH,HAMBLIN VALLEY/ HV 1,32S/19W-26CCC,"",UT,BASIN AND RANGE,"",1978-01-21,,2021,60,,"",,,13.3,13.3,ALLUVIUM&BASALTANDRHYOLITE&TUFF,UND Data Record: US2768. REF (DO44)HAMBLINVALLEY#1,a,16,60,1.6,"",,,,,49,"",2,49,"",2,78,"",,,"",,,"",,,,"",,B,"",Chapman813,"Chapman, D. S., M. D. Clement, and C. W. Mase, Thermal regime of the Escalante Desert, Utah, with an analysis of the Newcastle geothermal system, J. Geophys. Res., 86, 11735-11746, 1981. doi 10.1029/JB086iB12p11735",SMU 100611,http://www.agu.org/pubs/crossref/1981/JB086iB12p11735.shtml,Yes,""
7f8112a3-a4b9-31ee-88de-9b281503d19f,UT-00606,38.4864775,-110.7506354,SALINA AMS,Hanksville Unit #1,"","",UT,BASIN AND RANGE,"",,,,2194,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,22.24,"",,,"",,62,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
5e37d85c-ff81-3c1a-b0ec-1bafa6ee1d13,UT-00609,37.9534879,-110.5103231,ESCALANTE AMS,HOG CANYON #1,"","",UT,BASIN AND RANGE,"",,,,2021.13,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,24.24,"",,,"",,66,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
31f297a7-df4b-30cd-918a-37d334be17e7,UT-00610,41.8495309,-111.1697856,OGDEN AMS,Hogback Ridge #20-1,"","",UT,BASIN AND RANGE,"",,,,2985,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,27.47,"",,,"",,62,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
5f7e4ebb-2d50-397f-b68e-448623954478,UT-00612,37.2894830,-113.1430921,CEDAR CITY AMS,Imperial Fed #19-1,"","",UT,BASIN AND RANGE,"",,,,737,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,68.93,"",,,"",,82,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
fa45e897-653a-30e9-a7f7-bcc04a6ce8ae,UT-00618,39.7217629,-110.1256297,PRICE AMS,Jack Canyon 101,"","",UT,BASIN AND RANGE,"",,,,4124,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,27.69,"",,,"",,65,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
0ee28c2f-6a3a-3119-b92a-73f009470ec3,UT-00620,39.2789638,-110.9710502,PRICE AMS,Lawrence 15-1,"","",UT,BASIN AND RANGE,"",,,,2965,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,32.98,"",,,"",,86,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
72fd86ec-e942-3c92-b8e7-585dcc33d7f0,UT-00622,38.1925782,-111.4010514,SALINA AMS,Lion Mt #1,"","",UT,BASIN AND RANGE,"",,,,1292,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,26.78,"",,,"",,67,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
7cb1b3da-2264-35f7-a159-b1949a1bcd41,UT-00628,40.2161512,-110.9127587,SALT LAKE CITY AMS,M.A. Smith Oil Investment,"","",UT,BASIN AND RANGE,"",,,,3081,,"",,,,,"",OIL WELL BHT,a,,,,"",,,,,23.04,"",,,"",,61,"",,,"",,,"",,,,"",,C,"",Henrikson022,"Henrikson, Andrew and David S. Chapman, Terrestrial heat flow in Utah, Geothermal Resources of Utah CD, complied by Robert E. Blackett and Sharon Wakefield, Open-File Report 397, Utah Geological Survey, Div. of Utah Dept. of Natural Resources, 2002.",SMU 100646,http://geology.utah.gov/emp/geothermal/pdf/terrestrialhf.pdf,No,http://geology.utah.gov/emp/geothermal/pdf/utgtherm.pdf
266e7ec2-7456-3161-ba63-ff46a8f31202,UT-00629,38.6249665,-112.1057765,MONROE-RED HILL UTAH,M2,25S/3W,"",UT,COLORADO PLATEAU,"",,,,61,,"",,,36.78,36.78,BASALT-RHYOLITE,REF (M-39)RICHFIELDAMS;LAT./LONGAREESTIMATES,a,10,61,2.31,"",0.13,,11,,336,"",4,,"",,775,"",7,,"",,,"",,,,"",,G,"",Mase783,"Mase, C. W., D. S. Chapman, and S. H. Ward, Geophysical study of the Monroe-Red Hill geothermal system, U. S. Dept. Energy Rep. IDO/76-1601-77-17, 89 pp., 1978.",SMU 1662,http://www.osti.gov/scitech/biblio/6086065,No,OSTI ID: 6086065
